"id","label","label_en","country_id","country_name","population","postal_code","coords"
"Q2532052","Υμηττός Αττικής","Ymittos","Q41","Greece","10715","['172 36&37']","(37.953333333333, 23.748888888889)"
"Q2532128","Καπανδρίτι Αττικής","Kapandriti","Q41","Greece","3359","['190\xa014']","(38.21666667, 23.88333333)"
"Q2532139","Δήμος Νέας Ζίχνης","Nea Zichni Municipality","Q41","Greece","12935","['62042']","(41.02118, 23.86288)"
"Q2532150","Λυκόβρυση","Lykovrysi","Q41","Greece","9738","['141 xx']","(38.06666667, 23.78333333)"
"Q2640585","Αλέα Αργολίδας","Alea","Q41","Greece","65","['205\xa000']","(37.751388888889, 22.425833333333)"
"Q2642890","Περιβόλι Γρεβενών","Perivoli","Q41","Greece","21","['510\xa032']","(39.978611111111, 21.115277777778)"
"Q2650208","Μαυροχώρι","Mavrochori","Q41","Greece","1287","['520\xa056']","(40.511388888889, 21.320833333333)"
"Q2703800","Δήμος Βοιών","Voies municipality","Q41","Greece","","['230\xa053']","(36.5, 23.0667)"
"Q2707703","Δοϊράνη Κιλκίς","Doirani","Q41","Greece","83","['610\xa003']","(41.17777777777778, 22.761111111111113)"
"Q2707725","Τύλισος Ηρακλείου","Tylissos","Q41","Greece","933","['71500']","(35.295828, 25.016282)"
"Q2973204","Περαχώρα Κορινθίας","Perachora","Q41","Greece","1141","['203\xa000']","(38.031388888889, 22.948611111111)"
"Q3074841","Δήμος Λαυρεωτικής","Lavreotiki Municipality","Q41","Greece","22294","['195 xx']","(37.74294, 24.01447)"
"Q3104044","Γέργερη Ηρακλείου","Gergeri","Q41","Greece","1241","['70003']","(35.132878, 24.94993)"
"Q3183737","Ακόντιο Βοιωτίας","Akontio","Q41","Greece","127","['32100']","(38.50666667, 22.88333333)"
"Q3301296","Νάρκισσος Πρέβεζας","Narkissos","Q41","Greece","283","['48062']","(39.25, 20.61666667)"
"Q3323770","Βαβούριο Θεσπρωτίας","Vavouri, Thesprotia","Q41","Greece","23","['46032']","(39.76527778, 20.38888889)"
"Q3324141","Καστρί Θεσπρωτίας","Kastri","Q41","Greece","747","['46100']","(39.5525, 20.274166666666666)"
"Q3392954","Σίνδος Θεσσαλονίκης","Sindos","Q41","Greece","9289","['570\xa022', '574\xa000']","(40.67055555555555, 22.805555555555557)"
"Q3393186","Βογατσικό","Vogatsiko","Q41","Greece","543","['522\xa000']","(40.41361111111111, 21.378888888888888)"
"Q3393201","Εμπόριο Κοζάνης","Emporio","Q41","Greece","804","['500\xa005']","(40.49, 21.55611111111111)"
"Q3394321","Ασβεστοχώρι Θεσσαλονίκης","Asvestochori","Q41","Greece","6392","['570\xa010']","(40.6417, 23.025)"
"Q3394344","Άρδασσα Κοζάνης","Ardassa","Q41","Greece","874","['502\xa000']","(40.476944444444, 21.633055555556)"
"Q3394359","Γαλλικός Κιλκίς","Gallikos Kilkis","Q41","Greece","969","['611\xa000']","(40.858055555556, 22.876111111111)"
"Q3394700","Εράτυρα Κοζάνης","Eratyra","Q41","Greece","1097","['500\xa003']","(40.3425, 21.511111111111)"
"Q3395682","Βαπτιστής Κιλκίς","Vaptistis","Q41","Greece","330","['61100']","(40.9919, 22.7719)"
"Q3395687","Χρυσαυγή Κοζάνης","Chrysavgi, Kozani","Q41","Greece","102","['500\xa002']","(40.169, 21.221)"
"Q3395910","Ανταρτικό Φλώρινας","Antartiko","Q41","Greece","84","['530\xa076']","(40.75888888888889, 21.20722222222222)"
"Q3395982","Μάνδαλο Πέλλας","","Q41","Greece","1080","['58500']","(40.85777778, 22.21222222)"
"Q3396823","Κάτω Βέρμιο Ημαθίας","Kato Vermio","Q41","Greece","75","['591\xa000']","(40.5516, 22.0258)"
"Q3401650","Πολυκάστανο Κοζάνης","Polykastano","Q41","Greece","120","['500\xa002']","(40.29388888888889, 21.137777777777778)"
"Q3401899","Άγιος Θεόδωρος Κοζάνης","Agios Theodoros","Q41","Greece","34","['500\xa002']","(40.28008, 21.21713)"
"Q3402653","Σιδεράς Κοζάνης","Sideras","Q41","Greece","131","['501\xa000']","(40.385, 21.6933)"
"Q3403313","Πύργοι Κοζάνης","Pyrgoi","Q41","Greece","768","['500\xa006']","(40.669722222222, 21.833888888889)"
"Q3403438","Αχλαδοχώρι Πέλλας","","Q41","Greece","404","['581\xa000']","(40.83694444444444, 22.342222222222222)"
"Q3403449","Καβαλλάρι","Kavallari","Q41","Greece","1993","['57200']","(40.7183, 23.045)"
"Q3403472","Βέγορα Φλώρινας","Vegora","Q41","Greece","463","['53200']","(40.68111111, 21.71611111)"
"Q3405182","Άγιος Αντώνιος Καστοριάς","Agios Antonios, Kastoria","Q41","Greece","50","['52055']","(40.635, 21.275)"
"Q3405696","Χρυσό Σερρών","Chryso","Q41","Greece","1006","['621\xa000']","(41.058, 23.65)"
"Q3408293","Δενδροχώρι","Dendrochori","Q41","Greece","266","['520\xa050']","(40.582222222222, 21.143333333333)"
"Q3409187","Κάτω Νευροκόπι","Kato Nevrokopi","Q41","Greece","2157","['660\xa033']","(41.34388889, 23.86666667)"
"Q3462759","Μοσχοπόταμος Πιερίας","Moschopotamos","Q41","Greece","543","['601\xa000']","(40.325, 22.30833333)"
"Q3555734","Κιμμέρια Ξάνθης","Kimmeria","Q41","Greece","3644","['671\xa000']","(41.14749, 24.9388)"
"Q3555789","Ελατοχώρι Πιερίας","Elatochori","Q41","Greece","447","['601\xa000']","(40.319444444444, 22.264722222222)"
"Q3556260","Άγιος Σπυρίδωνας Πιερίας","Agios Spyridonas","Q41","Greece","1489","['601\xa000']","(40.2, 22.43333333)"
"Q3556285","Ριζώματα Ημαθίας","","Q41","Greece","816","['59100']","(40.350025, 22.20955556)"
"Q3559260","Μαλακάσι Τρικάλων","Malakasi","Q41","Greece","138","['422\xa000']","(39.78168, 21.28399)"
"Q3560202","Κάψια Αρκαδίας","Kapsas","Q41","Greece","252","['221\xa000']","(37.615376, 22.345006)"
"Q3560374","δημοτική ενότητα Κορθίου Άνδρου","Korthio Municipal Unit","Q41","Greece","2368","['845\xa002']","(37.76666667, 24.93333333)"
"Q3560594","Καταφύγιο Κοζάνης","Katafygio","Q41","Greece","28","['504\xa000']","(40.2583, 22.1433)"
"Q3560602","Λαοδικηνό Κιλκίς","Laodikino","Q41","Greece","186","['611\xa000']","(40.91088611111111, 22.9949)"
"Q3561519","Παστίδα Ρόδου","Pastida","Q41","Greece","3641","['85106']","(36.38333333, 28.13333333)"
"Q3562489","Ολυμπιάδα Χαλκιδικής","Olympiada","Q41","Greece","741","['570\xa014']","(40.592222222222, 23.778888888889)"
"Q3563131","Κατσικάς Ιωαννίνων","Katsikas","Q41","Greece","3885","['45500']","(39.622777777778, 20.8875)"
"Q3563164","Νεράιδα Κοζάνης","Neraida","Q41","Greece","148","['501\xa000']","(40.23972222222222, 21.966944444444444)"
"Q3563650","Δεσινό Αχαΐας","Desino","Q41","Greece","37","['250\xa016']","(37.93388888888889, 21.991944444444446)"
"Q3563703","Πενταγιοί Φωκίδας","Pentagioi","Q41","Greece","246","['330\xa061']","(38.591944444444444, 22.053333333333335)"
"Q3563834","Άνω Διακοπτό Αχαΐας","Ano Diakopto","Q41","Greece","304","['25003']","(38.136388888889, 22.228333333333)"
"Q3564053","Αιγίνιο","Aiginio","Q41","Greece","4153","['603\xa000']","(40.502222222222, 22.542222222222)"
"Q3564469","δημοτική ενότητα Γοργολαΐνη Ηρακλείου","Gorgolainis Municipal Unit","Q41","Greece","2721","['70012']","(35.2, 25.01666667)"
"Q3564672","Δήμος Ευρωστίνης","Evrostina municipality","Q41","Greece","","['200\xa009']","(38.06666667, 22.4)"
"Q3564683","Βήσσανη Ιωαννίνων","Vissani","Q41","Greece","236","['440\xa012']","(39.9458, 20.5333)"
"Q3564759","Παρόριο Βοιωτίας","Parori","Q41","Greece","228","['350\xa015']","(38.56333333, 22.75333333)"
"Q3564782","Δυρράχιο Αρκαδίας","Dyrrachio","Q41","Greece","114","['220\xa021']","(37.18333333, 22.2)"
"Q3564786","Σελλάδες Άρτας","Sellades","Q41","Greece","606","['47040']","(39.10833333, 21.07833333)"
"Q3564812","Ατσίχολος Αρκαδίας","Atsicholos","Q41","Greece","45","['220\xa022']","(37.52833333, 22.02833333)"
"Q3564829","Αρραβωνίτσα Αχαΐας","Arravonitsa","Q41","Greece","166","['251\xa000']","(38.25, 21.96666667)"
"Q3565344","Λαγυνά","Lagyna","Q41","Greece","3591","['572\xa000']","(40.7233, 23.005)"
"Q3565361","Πέρινθος Κιλκίς","Perinthos","Q41","Greece","22","['61100']","(40.879722222222, 22.861944444444)"
"Q3566843","Αθίκια Κορινθίας","Athikia","Q41","Greece","1834","['200\xa005']","(37.81666667, 22.93333333)"
"Q3567063","Ανεμοδούρι Αρκαδίας","Anemodouri","Q41","Greece","68","['220\xa021']","(37.36, 22.21666667)"
"Q3567064","Δαδιά Έβρου","Dadia","Q41","Greece","533","['684\xa000']","(41.13333333, 26.21666667)"
"Q3574535","Κάτω Ζαχλωρού Αχαΐας","Zachlorou","Q41","Greece","38","['250\xa003']","(38.094166666667, 22.163888888889)"
"Q3625350","Δημοτική Ενότητα Ασπροποτάμου","Aspropotamos Municipal Unit","Q41","Greece","1374","['420 36 <br> 420 37']","(39.63333333, 21.3)"
"Q3718500","Δήμος Εχεδώρου","Echedoros municipality","Q41","Greece","","['570 08<br>574 00<br>575 00']","(40.66666667, 22.81666667)"
"Q3739344","Νεοκαισάρεια Πιερίας","Neokaisareia","Q41","Greece","445","['601\xa000']","(40.26666667, 22.425)"
"Q3792532","Νέα Τραπεζούντα Πιερίας","Nea Trapezounta","Q41","Greece","423","['601\xa000']","(40.33333333, 22.525)"
"Q3793438","Άνω Άγιος Ιωάννης Πιερίας","Ano Agios Ioannis","Q41","Greece","442","['601\xa000']","(40.31666667, 22.49166667)"
"Q3804493","δημοτική ενότητα Ιτάμου","Itamos Municipal Unit","Q41","Greece","3991","['431\xa000']","(39.2, 21.8)"
"Q3813178","Καρυά Λάρισας","Karya","Q41","Greece","542","['402\xa000']","(39.98508, 22.39194)"
"Q4120007","Γαβαλού Αιτωλοακαρνανίας","Gavalou","Q41","Greece","1018","['300\xa015']","(38.529166666667, 21.532222222222)"
"Q4692593","Άγιοι Δέκα Ηρακλείου","Agioi Deka","Q41","Greece","785","['70012']","(35.0587, 24.9618)"
"Q4692628","Άγιος Γεώργιος Καρδίτσας","Agios Georgios","Q41","Greece","342","['43150']","(39.296388888889, 21.835833333333)"
"Q4692643","Άγιος Ισίδωρος Λέσβου","Agios Isidoros, Lesbos","Q41","Greece","241","['81200']","(38.96826, 26.39296)"
"Q4692666","Άγιος Στέφανος Ωλενίας Αχαΐας","Agios Stefanos","Q41","Greece","124","['252\xa000']","(38.113611111111, 21.646666666667)"
"Q4748109","Αμπελόκαμπος Ηλείας","Ampelokampos","Q41","Greece","468","['272\xa000']","(37.831666666667, 21.310277777778)"
"Q4769824","Άνω Βλασία Αχαΐας","Ano Vlasia","Q41","Greece","165","['250\xa013']","(38, 21.91666667)"
"Q5073249","Δήμος Ελαφίνας","Elafina","Q41","Greece","","['601\xa050']","(40.31666667, 22.46666667)"
"Q5221964","Δάρας Αρκαδίας","Dara, Greece","Q41","Greece","383","['220\xa017']","(37.80833333, 22.20166667)"
"Q5353327","Ελαιοχώρι Αχαΐας","Elaiochori","Q41","Greece","238","['252\xa000']","(38.0812634, 21.5685496)"
"Q5415821","Ευαγγελισμός Μεσσηνίας","Evangelismos, Messenia","Q41","Greece","259","['24006']","(36.83333333, 21.76666667)"
"Q6086050","Ίσωμα Αχαΐας","Isoma","Q41","Greece","452","['252\xa000']","(38.10027778, 21.69444444)"
"Q6392114","Κέντρο Ηλείας","Kentro, Elis","Q41","Greece","462","['270\xa069']","(37.897222222222, 21.445555555556)"
"Q6427390","Κολλίνες Αρκαδίας","Kollines","Q41","Greece","263","['220\xa011']","(37.286916, 22.360716)"
"Q6432826","Κορυφή Ηλείας","Koryfi, Elis","Q41","Greece","223","['271\xa000']","(37.760833333333, 21.433888888889)"
"Q6555285","Λιοδώρα Αρκαδίας","Liodora","Q41","Greece","72","['22028']","(37.633, 21.856)"
"Q6823012","Μεταμόρφωση Λακωνίας","Metamorfosi","Q41","Greece","559","['230\xa052']","(36.806, 22.916)"
"Q6926217","Μουσάτα Κεφαλονιάς","Moussata","Q41","Greece","318","['280\xa082']","(38.13, 20.60666667)"
"Q6983939","Νέα Μεσάγκαλα Λάρισας","Nea Mesangala","Q41","Greece","388","['400\xa007']","(39.951944444444, 22.706388888889)"
"Q7126573","Παλαιόκαστρο Ηρακλείου","Palaiokastro, Heraklion","Q41","Greece","255","['71500']","(35.35, 25.03333333)"
"Q7129868","Παναγίτσα Αρκαδίας","Panagitsa, Arcadia","Q41","Greece","43","['220\xa017']","(37.771111111111, 22.222222222222)"
"Q7169490","Περουλάδες Κέρκυρας","Peroulades","Q41","Greece","673","['49081']","(39.78333333, 19.66666667)"
"Q7190052","Πιάνα Αρκαδίας","Piana","Q41","Greece","70","['221\xa050']","(37.5742, 22.238)"
"Q7263152","Πύλος","Pylos","Q41","Greece","2345","['240\xa001']","(36.91388888888889, 21.69638888888889)"
"Q7357251","Ροδοβάνι Χανίων","Rodovani","Q41","Greece","98","['730\xa009']","(35.289, 23.781)"
"Q7363233","Ρομίρι Ζακύνθου","Romiri","Q41","Greece","605","['29092']","(37.75, 20.81666667)"
"Q7536281","Σκόπελος","Skopelos","Q41","Greece","3090","['370\xa003']","(39.122, 23.727)"
"Q7536409","Σκοτεινή Αργολίδας","Skoteini","Q41","Greece","267","['205\xa000']","(37.7883, 22.4379)"
"Q7564488","Σούλι Αρκαδίας","Souli, Arcadia","Q41","Greece","42","['222\xa000']","(37.28333333, 22.05)"
"Q7914805","Βάγγος Αρκαδίας","Vangos","Q41","Greece","47","['222\xa000']","(37.4583, 22.195)"
"Q7918808","Βελανίδια Λακωνίας","Velanidia","Q41","Greece","353","['230\xa053']","(36.477222222222, 23.144722222222)"
"Q7941795","Βορδόνια Λακωνίας","Vordonia","Q41","Greece","87","['230\xa059']","(37.143055555556, 22.334444444444)"
"Q7943123","Βρίνα Ηλείας","Vrina, Greece","Q41","Greece","721","['270\xa055']","(37.568888888889, 21.638333333333)"
"Q8044769","Ξηροχώρι Θεσσαλονίκης","Xirochori","Q41","Greece","567","['570\xa011']","(40.803, 22.78)"
"Q8069864","Ζευγολατειό Κορινθίας","Zevgolateio","Q41","Greece","4363","['200\xa001']","(37.9333, 22.8)"
"Q8075904","Ζιγοβίστι Αρκαδίας","Zygovisti","Q41","Greece","27","['220\xa007']","(37.587455, 22.067988)"
"Q8273432","Μερόπη Οιχαλίας Μεσσηνίας","Meropi","Q41","Greece","485","['24002']","(37.24166667, 22.00166667)"
"Q8509302","Νεοχώρι Αιτωλοακαρνανίας","Neochori","Q41","Greece","2827","['300\xa001']","(38.408333333333, 21.275)"
"Q8723418","Εμπορείο Θήρας","Emporeio","Q41","Greece","1938","['847\xa003']","(36.35833333, 25.44444444)"
"Q8973750","Φωτολίβος Δράμας","Fotolivos","Q41","Greece","1484","['66034']","(41.06027778, 24.0475)"
"Q10826844","δημοτική ενότητα Ορφέα","Orfeas municipal unit","Q41","Greece","5654","['680\xa004']","(41.26666667, 26.01666667)"
"Q10941093","Δερβίζιανα Ιωαννίνων","Dervíziana","Q41","Greece","252","['440\xa009']","(39.39906, 20.78228)"
"Q11028167","Κάτω Πορόια Σερρών","Kato Poroia","Q41","Greece","424","['620\xa055']","(41.281666666666666, 23.010277777777777)"
"Q11035537","Ξεχασμένη Ημαθίας","Xechasmeni, Imathia","Q41","Greece","544","['59100']","(40.56751, 22.33672)"
"Q11049644","Πριόνια Γρεβενών","Prionia, Grevena","Q41","Greece","64","['510\xa031']","(39.8833, 21.3667)"
"Q11057339","Μυρσίνα Γρεβενών","Myrsina","Q41","Greece","263","['511\xa000']","(40.123888888889, 21.474444444444)"
"Q11098069","Κρανιά Γρεβενών","Kranea, Grevena","Q41","Greece","385","['510\xa031']","(39.8967, 21.28)"
"Q11860849","Δήμος Γαύδου","Gavdos Municipality","Q41","Greece","208","['73001']","(34.85, 24.083333)"
"Q12084835","Καρποχώρι Καρδίτσας","Karpohori","Q41","Greece","999","['43300']","(39.336111111111, 22.012777777778)"
"Q12177495","Ιτέα Καρδίτσας","Itea","Q41","Greece","1199","['43200']","(39.4573, 22.1648)"
"Q12179458","Άρμα Βοιωτίας","Harma","Q41","Greece","1093","['32200']","(38.351619, 23.486366)"
"Q12181472","Αγία Βαρβάρα Ηρακλείου","","Q41","Greece","2020","['70003']","(35.13472222, 25)"
"Q12211336","Δασοχώρι Λάρισας","Dasochori, Larissa","Q41","Greece","624","['415\xa000']","(39.691944444444, 22.418055555556)"
"Q12231817","Βενεράτο Ηρακλείου","Venerato","Q41","Greece","836","['70011']","(35.197167, 25.03943)"
"Q12249471","Νέα Μαγνησία","Nea Magnisia","Q41","Greece","4266","['570\xa008']","(40.687777777778, 22.845833333333)"
"Q12249546","Νέος Πύργος Εύβοιας","Neos Pyrgos, Euboea","Q41","Greece","783","['34200']","(38.937, 23.074)"
"Q12271127","Αγάπη Γρεβενών","Agapi","Q41","Greece","26","['511\xa000']","(40.063611111111, 21.561944444444)"
"Q12271264","Αηδόνια Γρεβενών","Aidonia","Q41","Greece","53","['511\xa000']","(40.193333333333335, 21.320833333333333)"
"Q12272086","Άνω Εκκλησία Γρεβενών","Ano Ekklisia","Q41","Greece","25","['511\xa000']","(40.14833333, 21.26333333)"
"Q12272506","Ασπρόκαμπος Γρεβενών","Asprokampos","Q41","Greece","80","['511\xa000']","(40.150555555556, 21.515833333333)"
